number,title,source,title_lower,has_erc20,has_erc721,has_erc1155,has_safemath,has_accesscontrol,has_governor,has_ownable,has_proxy,has_timelock,has_merkle,op_transfer,op_approve,op_mint,op_burn,op_initialize,op_deploy,op_upgrade,op_delegatecall,op_verify,op_validate,is_bug_related,dasp_category,confidence
664,fixup: issue template mdown syntax,fix,fixup: issue template mdown syntax,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
648,fixup: update package-lock.json by running npm install,fix,fixup: update package-lock.json by running npm install,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,操纵区块时间戳,1.5
647,update the PR template to suggest `npm run lint:fix`,fix,update the pr template to suggest `npm run lint:fix`,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,操纵区块时间戳,1.5
646,feat: add 'npm run lint:fix' script,fix,feat: add 'npm run lint:fix' script,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,算术问题,1.5
644,Possible critical bug in ECRecovery,bug,possible critical bug in ecrecovery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
642,add a lint:fix command to package.json,fix,add a lint:fix command to package.json,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,算术问题,1.5
634,fix: TokenDestructible typo fron->from,fix,fix: tokendestructible typo fron->from,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
604,test: fix the mocks path in ReentrancyGuard test,fix,test: fix the mocks path in reentrancyguard test,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,重入攻击,1.5
603,fix typo: that -> than,fix,fix typo: that -> than,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
582,fix: make SplitPayment payable by default,fix,fix: make splitpayment payable by default,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
574,Fix unused variable warning in `Standard Token.sol`,fix,fix unused variable warning in `standard token.sol`,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
572,Problem: unused variable `remaining` in StandardToken.sol,problem,problem: unused variable `remaining` in standardtoken.sol,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.0
563,Fix/511,fix,fix/511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
562,Change code linter to Solhint #508 - Style guide fixes,fix,change code linter to solhint #508 - style guide fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
541,i got problem ,problem,i got problem ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.0
531,Update to TestRPC 6.0.1 and test fixes for revert opcode.,fix,update to testrpc 6.0.1 and test fixes for revert opcode.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未检查的返回值,1.5
520,Can't step through transaction during debug,bug,can't step through transaction during debug,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
519,Fix/upgrade to solidity 0417,fix,fix/upgrade to solidity 0417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,未知函数调用,1.5
495,Update Solidity and fixed Solium warnings,fix,update solidity and fixed solium warnings,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,操纵区块时间戳,1.5
492,TokenVesting bugfix,fix,tokenvesting bugfix,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
489,fixes #488,fix,fixes #488,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
487,fix docs issue #459 and align with README.md,fix,fix docs issue #459 and align with readme.md,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
482,Small typo fixes for bounty docs,fix,small typo fixes for bounty docs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
478,Fixes typos in documentation,fix,fixes typos in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
457,Just fix typo.,fix,just fix typo.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
453,fixing typo in `VestedToken.sol` comment,fix,fixing typo in `vestedtoken.sol` comment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
448,A bunch of small fixes,fix,a bunch of small fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
447,Safer version of StandardToken. Fix #442,fix,safer version of standardtoken. fix #442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
440,Fix INITIAL_SUPPLY in SimpleToken example,fix,fix initial_supply in simpletoken example,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,错误的构造器命名,1.5
428,Fix Pausable documentation,fix,fix pausable documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
420,Fix docblock syntax,fix,fix docblock syntax,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
384,Fix PausableToken documentation,fix,fix pausabletoken documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
380,Fixed typos in documentation,fix,fixed typos in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
379,Fixed typo in documentation,fix,fixed typo in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
377,fix for issue 375: transferFrom allows sending to self more than self balance,fix,fix for issue 375: transferfrom allows sending to self more than self balance,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,算术问题,1.5
376,[bugfix] windows incompatibilty,fix,[bugfix] windows incompatibilty,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
373,Fix mispelled words (#371),fix,fix mispelled words (#371),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
339,Fix typo in SafeMath doc,fix,fix typo in safemath doc,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,1.0
329,Fix test script cleanup and portability,fix,fix test script cleanup and portability,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
327,fix testing error throwing,fix,fix testing error throwing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
323,Fix/ownable error - Silent transferOwnership Failure,fix,fix/ownable error - silent transferownership failure,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,访问控制问题,3.5
314,Fix off by one error in VestedToken,fix,fix off by one error in vestedtoken,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
313,Possible bug in StandardToken.sol,bug,possible bug in standardtoken.sol,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
304,Fix coverage,fix,fix coverage,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
302,Crowdsale token price rate is fixed,fix,crowdsale token price rate is fixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
291,Fix coveralls integration,fix,fix coveralls integration,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
290,Fix references to SafeMath in crowdsale contracts,fix,fix references to safemath in crowdsale contracts,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,算术问题,3.0
282,fix(token): typo in documentation,fix,fix(token): typo in documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
281,Tests refactoring and typo fixes,fix,tests refactoring and typo fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
273,Fix typo in StandardToken allowance documentation,fix,fix typo in standardtoken allowance documentation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,非Bug相关,0.5
268,fixes #262. Make Ownable's owner configurable in construction time,fix,fixes #262. make ownable's owner configurable in construction time,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,访问控制问题,3.5
258,fixed typo,fix,fixed typo,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
231,Implement VestedToken bug mitigation #3,bug,implement vestedtoken bug mitigation #3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
229,DO NOT MERGE: checking if my PR fixes @izqui's PR,fix,do not merge: checking if my pr fixes @izqui's pr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
220,Fix double spend on approve and Short Address attack on transferFrom,fix,fix double spend on approve and short address attack on transferfrom,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,算术问题,1.5
188,fix for short address attack,fix,fix for short address attack,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,算术问题,1.5
183,Fix vesting calculation logic,fix,fix vesting calculation logic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,算术问题,2.5
168,ERC20 approve problem,problem,erc20 approve problem,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,未分类,0.5
167,Fix travis build,fix,fix travis build,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
133,Fix typos,fix,fix typos,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
123,fix link,fix,fix link,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
106,fixes gh-99 PullPaymentMock needed a payable constructor,fix,fixes gh-99 pullpaymentmock needed a payable constructor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,错误的构造器命名,1.5
99,Fix test failing on travis,fix,fix test failing on travis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
82,fix multisig problems,fix,fix multisig problems,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,算术问题,1.5
79,Inherit Ownable in Migrations and Killable. Fix variable naming.,fix,inherit ownable in migrations and killable. fix variable naming.,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,访问控制问题,1.5
78,DelayedClaimable contract extension of Claimable fix #64,fix,delayedclaimable contract extension of claimable fix #64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
75,Run Solium on Zeppelin repo and fix problems,fix,run solium on zeppelin repo and fix problems,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
71,fix truffle build,fix,fix truffle build,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
67,Move away from migration fixtures in tests,fix,move away from migration fixtures in tests,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
26,Minor fixes,fix,minor fixes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,未分类,0.5
